,ID,Name,RA,DEC,Obj. Type,Repeater of Primary Burst,DM,DM-Err,DM-Units,Gal. DM Limit,Gal. DM Model,Barycentric Datetime,Redshift,Host Name,Host Redshift,Reporting Group/s,Discovery Data Source/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag/Flux,Discovery Filter,Discovery_time_inff,time_delay,Discovery Date (UT),Sender,Remarks,Discovery Bibcode,Classification Bibcodes,Ext. catalog/s
232,55815,FRB 20190416B,11:28:52.800,+35:56:24.00,FRB,,574.21,1.62,pc/cc,20.53,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36950274,,,1,1,2021-06-09,,,293089790.887962,-14.879038016997427,2019-04-16 05:50:02.767,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
233,55814,FRB 20190416A,09:39:60.000,+33:18:00.00,FRB,,2287.14,3.23,pc/cc,39.2,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36950036,,,1,1,2021-06-09,,,293083592.78219616,-59.2648038351744,2019-04-16 04:07:29.047,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
234,70403,FRB 20190415C,04:59:19.200,+34:48:00.00,FRB,,648.62,1.62,pc/cc,168.62,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36930887,,,1,1,2021-06-09,,,293066612.304836,-16.80716399676925,2019-04-15 23:23:46.112,CHIME_FRB_bot,,2021TNSFR2008....1C,,
235,55813,FRB 20190415B,00:35:19.200,+54:50:24.00,FRB,,711.7,12.94,pc/cc,155.29,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36903684,,,1,1,2021-06-09,,,293050970.59829515,-18.44170487573722,2019-04-15 19:03:06.040,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
236,55812,FRB 20190415A,12:09:09.600,+71:16:48.00,FRB,,632.44,1.62,pc/cc,37.08,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36835571,,,1,1,2021-06-09,,,293006149.47209525,-16.387904779557747,2019-04-15 06:36:02.860,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
237,55811,FRB 20190414B,16:27:24.000,+57:31:12.00,FRB,,511.13,6.47,pc/cc,37.98,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36725723,,,1,1,2021-06-09,,,292935773.5425029,-13.244497138029457,2019-04-14 11:03:03.787,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
238,55810,FRB 20190414A,12:05:50.400,+38:54:00.00,FRB,,811.98,3.23,pc/cc,20.24,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36714642,,,1,1,2021-06-09,,,292919906.3388208,-21.040179183646348,2019-04-14 06:38:44.379,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
239,55809,FRB 20190412B,19:02:40.800,+19:14:24.00,FRB,,375.26,12.94,pc/cc,265.81,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36441655,,,1,1,2021-06-09,,,292772610.228192,-9.723808025388715,2019-04-12 13:43:36.952,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
240,55808,FRB 20190412A,16:13:33.600,+61:52:12.00,FRB,,363.94,1.62,pc/cc,37.77,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36427698,,,1,1,2021-06-09,,,292762452.03751796,-9.430482046474362,2019-04-12 10:54:18.468,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
241,55807,FRB 20190411C,00:48:43.200,+20:15:00.00,FRB,,234.54,1.62,pc/cc,38.91,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36370989,,,1,1,2021-06-09,,,292706433.30955523,-6.0774447963403215,2019-04-11 19:20:36.387,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
242,55806,FRB 20190411B,10:16:14.400,+29:13:48.00,FRB,,1227.68,1.62,pc/cc,35.3,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36234050,,,1,1,2021-06-09,,,292654839.27812386,-31.81187613017433,2019-04-11 05:01:08.090,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
243,55805,FRB 20190411A,05:18:36.000,+83:52:48.00,FRB,,460.99,1.62,pc/cc,60.57,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36218988,,,1,1,2021-06-09,,,292639031.35174,-11.945259984074891,2019-04-11 00:37:20.297,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
244,55804,FRB 20190410B,17:45:26.400,+15:09:36.00,FRB,,642.15,1.62,pc/cc,80.35,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36154661,,,1,1,2021-06-09,,,292595258.7794879,-16.639512134262546,2019-04-10 12:27:52.419,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
245,55803,FRB 20190410A,17:34:04.800,-02:22:12.00,FRB,,278.21,6.47,pc/cc,129.2,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36154193,,,1,1,2021-06-09,,,292594784.7589699,-7.209030087788185,2019-04-10 12:19:48.968,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
246,55802,FRB 20190409D,22:25:50.400,+26:57:00.00,FRB,,1298.85,1.62,pc/cc,54.84,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36090381,,,1,1,2021-06-09,,,292526313.32595336,-33.656046617748046,2019-04-09 17:19:03.982,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
247,55801,FRB 20190409C,16:50:04.800,+71:36:36.00,FRB,,674.5,1.62,pc/cc,43.07,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36052106,,,1,1,2021-06-09,,,292506205.52722853,-17.47777144679606,2019-04-09 11:43:40.005,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
248,55800,FRB 20190409B,08:24:60.000,+63:28:12.00,FRB,,297.62,12.94,pc/cc,48.03,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36025223,,,1,1,2021-06-09,,,292476335.3280144,-7.711985675308291,2019-04-09 03:25:40.040,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
249,55799,FRB 20190409A,05:18:16.800,+06:43:12.00,FRB,,1788.95,3.23,pc/cc,84.73,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,36010995,,,1,1,2021-06-09,,,292464555.34938955,-46.35561042215835,2019-04-09 00:09:58.705,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
250,55798,FRB 20190408A,17:28:28.800,+71:36:00.00,FRB,,862.13,1.62,pc/cc,45.94,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35917651,,,1,1,2021-06-09,,,292422331.2153245,-22.339675459490415,2019-04-08 12:25:50.555,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
251,55109,FRB 20190406A,18:54:38.400,+46:58:12.00,FRB,20190208A,580.68,1.62,pc/cc,71.79,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35638607,,,1,1,2020-03-27,,,292254911.35131013,-15.046689879504127,2019-04-06 13:55:23.398,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
252,55797,FRB 20190405B,18:20:48.000,+89:04:48.00,FRB,,1111.22,1.62,pc/cc,53.73,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35579228,,,1,1,2021-06-09,,,292203062.8008574,-28.79414260505369,2019-04-05 23:31:28.595,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
253,55796,FRB 20190405A,22:28:14.400,+20:57:00.00,FRB,,423.78,3.23,pc/cc,47.27,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35545488,,,1,1,2021-06-09,,,292181658.4109326,-10.98106743324423,2019-04-05 17:34:26.392,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
254,55795,FRB 20190404B,17:15:45.600,+39:59:24.00,FRB,,490.1,1.62,pc/cc,44.24,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35409721,,,1,1,2021-06-09,,,292077125.8964362,-12.699563804410301,2019-04-04 12:32:15.596,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
255,55794,FRB 20190404A,09:30:19.200,+36:54:00.00,FRB,,1353.85,1.62,pc/cc,40.4,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35393387,,,1,1,2021-06-09,,,292048834.11578304,-35.08121700999976,2019-04-04 04:41:06.197,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
256,61500,FRB 20190403G,05:27:07.200,+25:46:48.00,FRB,,865.36,1.62,pc/cc,165.32,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35260197,,,1,1,2021-06-09,,,291948131.95062816,-22.423371829799017,2019-04-03 00:42:31.374,CHIME_FRB_bot,,2021TNSFR2008....1C,,
257,55793,FRB 20190403F,02:55:21.600,+33:08:24.00,FRB,,666.41,6.47,pc/cc,68.11,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35361942,,,1,1,2021-06-09,,,292025220.51285815,-17.268141838190303,2019-04-03 22:07:14.781,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
258,55792,FRB 20190403E,14:33:33.600,+86:33:36.00,FRB,,219.98,12.94,pc/cc,50.61,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35358764,,,1,1,2021-06-09,,,292022094.7198367,-5.700163325227867,2019-04-03 21:14:57.420,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
259,55791,FRB 20190403D,21:44:19.200,+84:16:48.00,FRB,,613.03,1.62,pc/cc,63.06,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35333787,,,1,1,2021-06-09,,,292008466.0650508,-15.884949192037636,2019-04-03 17:27:58.950,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
260,55790,FRB 20190403C,16:39:19.200,+58:42:00.00,FRB,,933.3,1.62,pc/cc,38.94,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35281448,,,1,1,2021-06-09,,,291988107.10815406,-24.183845947064135,2019-04-03 11:48:48.292,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
261,55789,FRB 20190403B,09:02:04.800,+01:33:00.00,FRB,,291.15,6.47,pc/cc,54.19,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35272639,,,1,1,2021-06-09,,,291961188.7506662,-7.544333812801589,2019-04-03 04:19:53.295,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
262,55788,FRB 20190403A,07:43:04.800,+86:22:48.00,FRB,,519.22,1.62,pc/cc,54.3,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35265460,,,1,1,2021-06-09,,,291955039.6898732,-13.45412674663521,2019-04-03 02:37:30.144,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
263,61487,FRB 20190402A,11:54:33.600,+47:06:00.00,FRB,,1287.53,6.47,pc/cc,26.4,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35152435,,,1,1,2021-06-09,,,291884980.19527936,-33.36272063883369,2019-04-02 07:10:10.558,CHIME_FRB_bot,,2021TNSFR2008....1C,,
264,61488,FRB 20190401A,13:06:16.800,+79:54:36.00,FRB,,779.63,3.23,pc/cc,42.66,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,35043449,,,1,1,2021-06-09,,,291803769.62108016,-20.20191987111284,2019-04-01 08:36:26.823,CHIME_FRB_bot,,2021TNSFR2008....1C,,
265,61490,FRB 20190330B,17:57:26.400,+52:39:36.00,FRB,,668.03,1.62,pc/cc,49.04,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34865282,,,1,1,2021-06-09,,,291648400.71288043,-17.310119584289353,2019-03-30 13:26:55.023,CHIME_FRB_bot,,2021TNSFR2008....1C,,
266,61484,FRB 20190330A,13:36:26.400,+38:18:36.00,FRB,,509.51,1.62,pc/cc,24.79,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34858285,,,1,1,2021-06-09,,,291632865.36448056,-13.202519391930405,2019-03-30 09:07:55.567,CHIME_FRB_bot,,2021TNSFR2008....1C,,
267,61486,FRB 20190329C,18:42:45.600,+51:37:12.00,FRB,,1256.8,1.62,pc/cc,61.64,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34775137,,,1,1,2021-06-09,,,291564711.2305609,-32.566439072399234,2019-03-29 14:12:20.797,CHIME_FRB_bot,,2021TNSFR2008....1C,,
268,61485,FRB 20190329B,05:47:33.600,+76:16:12.00,FRB,,405.99,1.62,pc/cc,66.55,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34730029,,,1,1,2021-06-09,,,291518425.5189104,-10.520089591823174,2019-03-29 01:20:33.039,CHIME_FRB_bot,,2021TNSFR2008....1C,,
269,56377,FRB 20190329A,04:20:14.400,+73:38:24.00,FRB,20180814A,189.25,1.62,pc/cc,,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34837708,,,1,1,2020-03-27,,,291599899.3871182,-4.903881758793408,2019-03-29 23:58:21.291,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
270,61482,FRB 20190328C,04:56:50.400,+81:58:12.00,FRB,,470.69,1.62,pc/cc,64.85,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34646262,,,1,1,2021-06-09,,,291471903.3063918,-12.196608216890194,2019-03-28 12:25:12.503,CHIME_FRB_bot,,2021TNSFR2008....1C,,
271,55787,FRB 20190328B,13:15:55.200,+86:49:12.00,FRB,,564.51,1.62,pc/cc,50.61,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34627943,,,1,1,2021-06-09,,,291462514.2113102,-14.627689784182122,2019-03-28 09:48:45.839,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
272,55786,FRB 20190328A,08:01:26.400,+59:06:00.00,FRB,,1303.7,3.23,pc/cc,51.85,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34620125,,,1,1,2021-06-09,,,291440776.52727926,-33.7817207341557,2019-03-28 03:46:47.309,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
273,55785,FRB 20190327A,18:45:16.800,+34:24:00.00,FRB,,347.76,1.62,pc/cc,88.54,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34532625,,,1,1,2021-06-09,,,291392841.82677716,-9.011222829262858,2019-03-27 14:27:27.838,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
274,55783,FRB 20190326A,10:47:09.600,+74:13:12.00,FRB,,283.06,1.62,pc/cc,41.02,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34395366,,,1,1,2021-06-09,,,291278351.0842958,-7.334704204195837,2019-03-26 06:39:15.419,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
275,55782,FRB 20190325C,03:35:19.200,+60:10:12.00,FRB,,799.04,3.23,pc/cc,187.67,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34374891,,,1,1,2021-06-09,,,291252348.4171245,-20.704875458632944,2019-03-25 23:26:06.122,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
276,55781,FRB 20190325B,12:15:45.600,+30:28:12.00,FRB,,1730.72,3.23,pc/cc,19.94,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34299347,,,1,1,2021-06-09,,,291196961.22425634,-44.84674365959803,2019-03-25 08:03:23.071,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
277,55780,FRB 20190325A,08:40:48.000,+83:04:12.00,FRB,,357.47,1.62,pc/cc,51.12,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34292281,,,1,1,2021-06-09,,,291183579.1291698,-9.26283018396766,2019-03-25 04:19:45.392,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
278,55779,FRB 20190323D,03:47:28.800,+46:55:48.00,FRB,,760.22,3.23,pc/cc,162.54,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34179948,,,1,1,2021-06-09,,,291080831.3720357,-19.698964283592733,2019-03-23 23:47:28.071,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
279,55778,FRB 20190323C,13:18:02.400,+40:04:12.00,FRB,,380.11,1.62,pc/cc,23.57,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34115021,,,1,1,2021-06-09,,,291028624.9515179,-9.849482141796367,2019-03-23 09:17:11.801,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
280,55777,FRB 20190323B,12:55:40.800,+77:02:24.00,FRB,,787.72,1.62,pc/cc,40.18,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34114954,,,1,1,2021-06-09,,,291026558.7824505,-20.411549479718595,2019-03-23 08:42:56.194,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
281,55776,FRB 20190323A,07:29:33.600,+34:27:36.00,FRB,,855.66,1.62,pc/cc,72.8,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34106855,,,1,1,2021-06-09,,,291007659.1239764,-22.172023596983713,2019-03-23 03:27:58.296,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
282,55775,FRB 20190322C,19:45:19.200,+70:42:00.00,FRB,,1192.1,1.62,pc/cc,65.78,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34048528,,,1,1,2021-06-09,,,290965429.3880795,-30.889920447332212,2019-03-22 15:44:17.278,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
283,55774,FRB 20190322B,08:47:52.800,+73:20:24.00,FRB,,577.45,1.62,pc/cc,47.08,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34027689,,,1,1,2021-06-09,,,290925883.2560065,-14.96299350919553,2019-03-22 04:44:55.219,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
284,55773,FRB 20190322A,07:22:57.600,+51:18:00.00,FRB,,1054.61,6.47,pc/cc,63.52,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,34024464,,,1,1,2021-06-09,,,290921259.9937464,-27.327253588592423,2019-03-22 03:28:04.321,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
285,55772,FRB 20190320E,02:50:45.600,+89:14:24.00,FRB,,299.24,1.62,pc/cc,55.85,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33928716,,,1,1,2021-06-09,,,290819961.1570366,-7.7539634214073425,2019-03-20 23:19:25.911,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
286,55771,FRB 20190320D,17:28:48.000,+59:04:12.00,FRB,,1151.66,12.94,pc/cc,43.95,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33776789,,,1,1,2021-06-09,,,290784761.13196844,-29.842031526192955,2019-03-20 13:33:07.974,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
287,55770,FRB 20190320C,16:59:02.400,+22:23:24.00,FRB,,367.17,1.62,pc/cc,47.01,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33773786,,,1,1,2021-06-09,,,290783331.5468216,-9.514178416782963,2019-03-20 13:08:58.061,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
288,55769,FRB 20190320B,16:44:38.400,+39:48:00.00,FRB,,490.1,1.62,pc/cc,38.07,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33769804,,,1,1,2021-06-09,,,290782043.9604362,-12.699563804410301,2019-03-20 12:47:33.660,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
289,55768,FRB 20190320A,04:06:14.400,+63:21:36.00,FRB,,613.03,1.62,pc/cc,144.11,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33749364,,,1,1,2021-06-09,,,290737249.5090508,-15.884949192037636,2019-03-20 00:21:02.394,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
290,55767,FRB 20190319A,07:32:09.600,+05:43:12.00,FRB,,2041.28,3.23,pc/cc,110.04,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33661104,,,1,1,2021-06-09,,,290663111.9359669,-52.89403305991973,2019-03-19 03:46:01.830,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
291,55766,FRB 20190318A,21:29:33.600,+74:27:36.00,FRB,,420.55,6.47,pc/cc,84.16,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33608704,,,1,1,2021-06-09,,,290627034.84162897,-10.89737106293563,2019-03-18 17:44:02.739,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
292,61475,FRB 20190317F,15:45:07.200,+47:03:00.00,FRB,,1125.78,12.94,pc/cc,33.42,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33469603,,,1,1,2021-06-09,,,290520568.9695759,-29.171424076166147,2019-03-17 12:09:55.141,CHIME_FRB_bot,,2021TNSFR2008....1C,,
293,55765,FRB 20190317E,18:17:02.400,+13:14:24.00,FRB,,800.66,1.62,pc/cc,133.41,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33476150,,,1,1,2021-06-09,,,290529634.7151468,-20.746853204731995,2019-03-17 14:40:52.462,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
294,55763,FRB 20190317C,08:23:21.600,+32:03:00.00,FRB,,601.71,6.47,pc/cc,54.01,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33443133,,,1,1,2021-06-09,,,290494009.89237684,-15.591623213123285,2019-03-17 04:47:02.484,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
295,55762,FRB 20190317B,06:40:40.800,+49:43:48.00,FRB,,425.4,1.62,pc/cc,82.54,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33436763,,,1,1,2021-06-09,,,290487773.9819548,-11.02304517934328,2019-03-17 03:03:02.005,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
296,55761,FRB 20190317A,05:49:48.000,+44:39:36.00,FRB,,1156.51,1.62,pc/cc,137.87,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33426022,,,1,1,2021-06-09,,,290484840.64629436,-29.967705642600606,2019-03-17 02:14:27.614,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
297,55760,FRB 20190316A,00:21:07.200,+20:30:36.00,FRB,,515.98,1.62,pc/cc,38.92,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33362684,,,1,1,2021-06-09,,,290464923.89782876,-13.370171254437109,2019-03-16 20:42:14.268,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
298,55759,FRB 20190313B,06:41:04.800,+74:08:24.00,FRB,,1192.1,1.62,pc/cc,60.67,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33130951,,,1,1,2021-06-09,,,290143178.56307954,-30.889920447332212,2019-03-13 03:20:06.453,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
299,55108,FRB 20190313A,12:41:33.600,+65:07:48.00,FRB,20181119A,365.55,3.23,pc/cc,34.0,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,33184804,,,1,1,2020-03-27,,,290164900.2347993,-9.472200670683913,2019-03-13 09:21:46.707,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
300,55758,FRB 20190309A,18:35:48.000,+52:24:36.00,FRB,,357.47,1.62,pc/cc,58.75,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32519397,,,1,1,2021-06-09,,,289841190.4681698,-9.26283018396766,2019-03-09 15:26:36.731,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
301,61489,FRB 20190308C,12:34:28.800,+44:22:48.00,FRB,,498.19,6.47,pc/cc,23.01,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32492404,,,1,1,2021-06-09,,,289733432.3148066,-12.909193413016053,2019-03-08 09:30:42.224,CHIME_FRB_bot,,2021TNSFR2008....1C,,
302,55757,FRB 20190308B,02:57:12.000,+83:31:48.00,FRB,,179.54,1.62,pc/cc,68.18,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32493419,,,1,1,2021-06-09,,,289739546.6977256,-4.652274404088605,2019-03-08 11:12:28.350,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
303,55755,FRB 20190307B,17:57:45.600,+38:24:00.00,FRB,,291.15,6.47,pc/cc,55.3,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32421243,,,1,1,2021-06-09,,,289666722.3256662,-7.544333812801589,2019-03-07 14:58:46.870,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
304,55754,FRB 20190307A,16:58:21.600,+09:51:00.00,FRB,,352.61,3.23,pc/cc,58.13,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32421118,,,1,1,2021-06-09,,,289663060.962103,-9.13689694567051,2019-03-07 13:57:47.099,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
305,55753,FRB 20190304C,14:52:12.000,+26:42:36.00,FRB,,564.51,1.62,pc/cc,22.11,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32415358,,,1,1,2021-06-09,,,289396896.2793102,-14.627689784182122,2019-03-04 12:01:47.907,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
306,55752,FRB 20190304B,13:39:31.200,+24:11:24.00,FRB,,470.69,1.62,pc/cc,22.7,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32415255,,,1,1,2021-06-09,,,289392771.95639175,-12.196608216890194,2019-03-04 10:53:01.153,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
307,55751,FRB 20190304A,08:26:16.800,+74:36:00.00,FRB,,483.63,1.62,pc/cc,49.2,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32407381,,,1,1,2021-06-09,,,289373281.94808805,-12.531911941903598,2019-03-04 05:28:11.480,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
308,55750,FRB 20190303D,11:57:52.800,+70:50:24.00,FRB,,710.08,1.62,pc/cc,37.04,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32329516,,,1,1,2021-06-09,,,289301016.3172729,-18.39972712963817,2019-03-03 09:23:51.717,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
309,55749,FRB 20190303C,11:33:04.800,+26:19:12.00,FRB,,1088.58,1.62,pc/cc,22.99,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32329490,,,1,1,2021-06-09,,,289299033.3835094,-28.207490647224983,2019-03-03 08:50:58.591,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
310,55748,FRB 20190303B,08:33:04.800,+65:54:00.00,FRB,,192.48,1.62,pc/cc,47.29,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32328347,,,1,1,2021-06-09,,,289288223.03042185,-4.987578129102008,2019-03-03 05:50:25.018,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
311,55107,FRB 20190303A,13:52:19.200,+48:15:00.00,FRB,20190303A,223.21,3.23,pc/cc,29.36,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32329698,,,1,1,2020-03-27,,,289307114.10814035,-5.783859695536468,2019-03-03 11:05:16.892,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
